Longitude,Latitude
-82.8309704,33.0291229
-83.5781559,32.1468537
-82.9529801,32.1747043
-82.3672037,32.88997
-83.5531469,31.9142657
-81.6930981,32.6493901
-83.80112,30.6653217
-82.3713072,32.1084995
-82.8023609,31.4577244
-81.6271416,31.6168883
-82.706828,30.6012759
-81.671898,30.928942
-82.7110995,30.8156483
-81.9385286,31.060394
-81.2589304,31.7275586
-82.4003766,31.6994191
-82.0547405,32.4826257
-81.8440915,32.6387756
-83.3946338,31.911593
-84.0168649,31.7538576
-84.6928996,31.9559887
-84.4158115,32.8593849
-83.119901,33.1701743
-82.553544,33.8799945
-83.7041676,33.6804525
-84.2837106,33.382002
-85.253731,33.4037868
-83.8381378,34.1726911
-82.7559864,34.1982791
-83.1032176,34.3932407
-84.5124264,34.906261
-85.497565,34.6117851
-85.424102,34.7223756
-116.3974909,48.5817917
-116.6672685,47.7825805
-116.5560346,46.4532553
-116.1124649,45.8813157
-115.681061,45.8118141
-113.5624829,45.0341095
-115.0979702,44.4572034
-114.1743245,44.6127281
-112.2561867,44.2384571
-115.951094,43.7258179
-113.5630006,43.4619319
-112.7317982,43.1104288
-114.2794532,42.3311564
-112.519388,42.8548166
-116.8492509,48.4797897
-114.8761118,43.9110934
-115.2124573,42.953922
-111.7185508,42.9613154
-116.0228279,47.250284
-116.8391482,46.4470219
-116.034299,45.3898886
-115.9475939,45.3420792
-114.0119991,45.0778394
-116.5087254,44.1957002
-115.4933479,44.9600847
-116.5088281,43.1584349
-115.3610245,43.4135132
-114.252264,43.4007821
-113.8743621,43.3387265
-112.3960119,43.8124267
-111.2006106,43.8248162
-116.9936762,42.6439302
-115.7179519,42.7918728
-114.0888322,42.431685
-113.8402099,42.2100017
-112.3918149,42.4988307
-90.0603721,42.2101956
-89.3321502,42.1593177
-89.0756312,42.0711057
-88.175335,42.1542181
-90.0300702,41.3974197
-90.217325,41.4846401
-89.4568609,41.1849333
-89.7704347,41.3504896
-89.7085965,41.3356226
-89.0175725,41.6502254
-88.8325718,41.0834818
-88.1879809,41.9335847
-87.5816027,41.2187664
-91.0568488,40.8036571
-91.1829978,40.2137205
-90.0013197,40.0810774
-90.9814019,40.6514497
-90.0331516,40.9170762
-90.5087794,40.8602881
-89.6657014,40.6004653
-89.7938841,40.9305488
-88.95069,40.9275498
-88.5584799,40.0787817
-88.6754284,40.8985328
-87.724604,40.6463646
-90.3451209,39.9897988
-90.1660041,39.4187241
-90.4109104,39.799577
-89.5158088,39.5753678
-89.2690071,39.4800841
-89.2049844,39.3998674
-89.4517437,39.5535471
-88.103613,39.8947071
-88.2670255,39.3671938
-88.195176,39.3149204
-88.3865649,39.6153298
-87.7777573,39.318607
-90.2587326,38.3851828
-89.8193422,38.5256201
-89.5364836,38.6981367
-89.6602444,38.6699717
-89.2943026,38.3511978
-88.233672,38.248185
-88.9703208,38.4401577
-88.1676148,38.70688
-88.4287356,38.6772904
-89.2352685,37.2325914
-89.7475091,37.9708433
-88.9437782,37.3198861
-88.5063589,37.5997248
-88.5193033,37.0730417
-89.7648861,42.1401616
-88.9154674,42.3994754
-90.5307719,41.3410603
-89.0833869,41.4844552
-88.5903464,41.311436
-91.1273048,40.0572405
-90.1357207,40.3045239
-90.550608,39.2888385
-89.8313118,39.3988002
-88.0246848,39.1055838
-88.2081104,38.0393916
-89.274296,37.2026548
-88.9445833,42.1740585
-91.3130559,39.9258337
-90.2808839,42.3972257
-89.3817229,42.4617907
-88.5617669,42.2186307
-90.9006359,41.0847167
-89.6694319,41.8306867
-88.4356718,41.5971421
-89.1297627,40.2639127
-88.8718234,40.7542777
-87.5396719,40.0813067
-90.4058819,39.8173797
-88.6689458,39.9526337
-87.706176,39.4014967
-89.3901378,38.8433817
-88.8800235,38.4982149
-89.0775209,37.8620527
-88.9472487,37.2950124
-87.2001879,41.3297597
-86.6205339,41.2735266
-86.2808379,41.0254887
-85.6760109,41.7259077
-84.9394079,41.6024567
-87.3633993,40.6790779
-87.0361216,40.4076491
-86.8139639,40.7078507
-86.1842198,40.5842651
-86.6959256,40.1495187
-85.5449749,40.0330447
-85.9044039,40.8532797
-84.8534885,40.7030618
-87.3743359,39.3319867
-86.2882699,39.6400767
-86.7031329,39.2638847
-85.4688349,39.6847217
-85.4421615,39.4677041
-85.7760939,39.5621707
-84.9764184,39.493804
-87.3919892,38.0976637
-86.7647789,38.7744667
-86.1929939,38.9190517
-85.9410399,38.6631267
-86.1463592,38.2672943
-87.4410458,37.9911389
-86.3655159,41.6368887
-86.0560979,40.2178547
-85.3574289,40.1346467
-87.1967394,41.5361624
-87.3693435,41.3911052
-85.4765733,41.750602
-87.0748779,40.9699502
-86.4502189,40.1985767
-84.9562309,40.8100197
-87.3561447,39.9820787
-87.0543672,39.125475
-86.5484989,38.7671667
-85.1623379,38.9509067
-87.6297459,37.9142237
-91.6797963,40.7698922
-92.8864804,40.6527332
-93.1717427,40.8887105
-90.2964159,41.9751747
-91.2703838,41.5687389
-92.3572989,41.8190707
-94.1444549,41.6586017
-94.0861889,41.7176327
-95.7265309,41.4483667
-90.6070319,42.0435847
-91.4172439,42.1986127
-94.5711599,42.0345317
-94.295246,42.6019638
-96.3743819,42.4902437
-91.8768028,43.0864727
-92.2585749,43.3492727
-94.0095139,43.2388517
-95.5844739,43.0405217
-95.1259581,40.6242636
-91.251362,41.7287592
-114.18089,62.52539
-117.44669,61.39831
-112.77347,60.04818
-121.23765,61.44489
-123.3158,60.30449
-110.20606,64.54431
-114.97411,62.53776
-96.72108,49.72673
-97.68673,49.51762
-98.02424,49.38436
-99.21111,49.04413
-100.12712,49.34073
-95.68431,50.41315
-96.60014,50.07638
-99.97931,50.19625
-101.06148,50.29948
-101.22415,51.40373
-101.41828,52.11445
-96.96796,51.09698
-100.92107,52.37626
-100.01828,53.01433
-93.80821,58.62024
-95.40772,49.44727
-96.88941,49.56482
-97.5052,49.97542
-98.9148,49.5463
-99.61608,49.01426
-100.64473,49.70979
-101.30176,49.28134
-96.5319,50.66556
-97.31403,50.74626
-99.46174,50.6981
-100.26061,50.9393
-101.22319,50.46177
-95.4268,49.23455
-97.84131,49.10385
-98.16004,49.51136
-99.87878,49.42911
-100.98697,49.41432
-95.39231,50.08359
-96.55677,50.44475
-97.83294,50.71275
-98.58808,50.12885
-99.44659,50.58765
-100.90475,50.84552
-98.30078,49.57677
-99.81088,49.48794
-100.08612,49.13203
-96.17788,50.14935
-97.48267,50.27061
-94.9950424,37.0321381
-95.3249979,37.5148587
-95.5008159,37.8493327
-96.3936159,37.9847547
-97.349158,37.3190352
-97.2582029,37.2322087
-98.8303289,37.9271847
-98.8298029,37.5142707
-99.2722929,37.1645227
-99.7413179,37.1334087
-101.4316489,37.9589257
-95.9097289,38.9715017
-95.8576087,38.5354618
-96.9002609,38.9939527
-96.5605733,38.3623234
-97.1112208,39.0607981
-98.0351929,38.5515107
-99.6617889,38.2040337
-99.4663929,38.8417547
-101.6508259,38.7278307
-100.3295925,39.5831024
-95.5671042,39.0805438
-95.5347369,39.251508
-96.8711409,39.9000807
-96.0269519,39.7690906
-97.0124144,39.9367553
-97.6123773,39.1902871
-98.7508415,39.3447742
-99.2540059,39.7702227
-100.2439639,38.9009177
-100.4350879,37.3143937
-101.9689869,39.1767667
-96.1012279,37.3003447
-97.3687519,38.9147327
-94.7416989,37.3099157
-95.4488589,37.3690207
-96.4347911,37.7958024
-97.4634159,37.7959759
-98.8762205,37.8545464
-99.3855484,37.8256648
-100.8706786,37.8296057
-94.6125164,38.215197
-95.1212223,38.680958
-96.9117521,38.5224225
-97.2078887,38.2039494
-99.2348417,38.3193226
-100.7232236,38.4682058
-101.3590971,38.1914654
-95.2272709,39.7839097
-96.5297375,39.6529209
-97.8192021,39.5668011
-100.6458939,39.4951963
-101.727883,39.1195241
-98.1535799,39.5671077
-83.7017979,36.6082857
-88.8622638,36.9068375
-88.1808759,36.6896267
-87.9605863,36.792622
-87.0088713,36.664255
-86.6314152,36.9907469
-85.7169959,36.8194377
-85.2699359,36.7007807
-84.9933879,36.6171577
-84.8339909,36.8211687
-84.6612332,37.390468
-84.8112865,37.470864
-84.8137054,37.9849668
-85.1284099,37.4126457
-86.1387677,37.2573275
-86.8961593,37.8199855
-86.2962376,37.5961302
-86.0179129,37.6179677
-84.8237459,38.7213307
-84.1633637,38.4344957
-84.5727271,38.3791569
-84.0681929,38.1661827
-83.9295763,38.2051493
-83.5630719,37.7389457
-83.8,37.6333333
-87.3322,37.2448
-85.7373309,37.5839876
-87.3525878,37.1070839
-85.2042619,38.2698117
-83.0919895,38.4235754
-82.9964384,38.4390546
-90.5110779,30.7018587
-90.2491541,30.8801251
-91.8208203,30.0641124
-91.5109166,30.8692521
-93.3426979,30.0082047
-93.3184289,30.8315727
-91.4440435,31.9792958
-92.29532,31.46457
-92.6215889,32.4602687
-91.8769586,29.7156229
-92.2329247,29.8458497
-90.7326251,30.8571966
-91.5101169,30.3986037
-92.4508969,30.0808747
-92.0510279,31.8183596
-91.4269719,32.4856776
-91.9569658,29.9842321
-92.5966809,29.9956057
-90.9416869,30.2694157
-91.1039109,30.9782167
-92.2865819,30.4219427
-93.1678412,30.4099932
-91.5965299,31.7369095
-92.3835537,32.0001519
-93.6603126,31.4575093
-91.2622069,32.8550727
-92.5649569,32.9745407
-93.2537839,32.1111307
-89.9669461,29.6924898
-89.9634259,29.2604957
-90.5588309,29.7559597
-91.2072539,29.6995057
-92.4323269,30.6521557
-92.963258,31.5639297
-91.627441,32.551556
-91.65069,32.385442
-92.3460469,32.3059287
-93.482775,32.5540378
-93.5734938,31.6696396
-92.2696438,32.9487841
-93.5489809,32.7507357
-93.015843,29.7708689
-89.8453979,30.2700817
-93.1474655,31.4823534
-92.1260979,32.0511467
-91.5183169,32.9737057
-93.4428329,31.9877557
-92.8142323,31.9552681
-91.9109869,31.9003707
-92.962092,30.2754072
-91.2220645,29.7220402
-93.586986,30.161849
-90.146244,30.832203
-92.30674,29.55323
-92.4277429,30.7662177
-70.6441649,43.2540347
-70.5150099,43.4994247
-70.7139509,43.0811777
-70.9579919,44.9258167
-70.4462749,44.8937287
-70.5624489,44.1485557
-70.2908259,44.3340297
-69.9697909,44.0133537
-69.4360208,44.9876199
-69.1551509,44.5892047
-68.9653549,44.8325017
-68.2555749,44.8325837
-70.190779,45.233007
-70.2128823,45.0776834
-69.0300449,45.0524467
-69.9283749,45.8641277
-69.5938347,45.4006104
-68.4164439,45.8165007
-68.5330449,45.6133217
-68.9008541,46.1086984
-67.8046179,46.4662437
-68.7805811,46.5514025
-69.1934195,46.7135253
-70.238518,44.2435971
-69.8609276,44.324762
-69.5425659,44.5995807
-69.381667,46.619
-69.931633,46.289506
-69.8804671,45.4140603
-68.9269629,44.4594758
-70.979445,43.9167261
-79.1557785,39.5041468
-79.1698659,39.4387843
-78.6014791,39.5429312
-78.8123259,39.6151476
-77.8655019,39.6129717
-77.5681548,39.6486494
-77.5489971,39.5780009
-77.3304347,39.7148359
-77.0930269,39.1514457
-77.0002244,39.1152852
-77.0384304,39.516536
-77.0236228,39.6423121
-76.9692792,39.6359624
-76.8137896,39.5515705
-76.7644397,39.7002158
-76.8160804,39.3456735
-76.3159492,39.4890766
-76.8497577,39.0164522
-76.5442846,38.168955
-76.8406989,38.5217447
-77.0780349,38.6021387
-77.0558732,38.5960742
-76.00685,39.628083
-75.94228,39.52083
-75.9042529,39.5231571
-75.7640082,39.276509
-76.1481269,39.2640947
-76.192383,39.10312
-75.8845056,38.783977
-75.9331139,38.8211117
-76.075195,38.7863193
-76.1997997,38.4607494
-76.2432656,38.3676908
-76.2101023,38.5258637
-75.7964256,38.5203297
-75.7898657,38.4485307
-75.5797027,38.1651924
-75.2663372,38.2256736
-79.1632229,39.6733819
-79.3101889,39.3377737
-78.9262269,39.7216828
-78.4762746,39.6399863
-78.4102428,39.6919359
-76.972531,38.558592
-79.1662387,39.5399409
-77.0169099,39.0308897
-77.3066703,39.2945828
-76.5142379,39.0378914
-76.6695275,38.9888945
-76.8166667,38.7166667
-76.5507449,38.4092014
-76.5743599,38.5019497
-75.5666203,38.3003961
-75.1181628,38.3112181
-75.4112061,38.2015289
-76.52063,39.63115
-70.1656255,41.750876
-70.7712211,41.7147936
-71.0799209,41.9386087
-70.8662472,42.0823387
-70.8188944,42.8153398
-71.4311953,42.4344551
-71.5305739,42.5199697
-71.8990443,42.1503703
-71.118451,42.0067334
-72.3589728,42.2697823
-72.2798896,42.6138086
-72.9055765,42.4645579
-72.8474923,42.3761743
-70.7828989,41.3440727
-71.8486346,42.4447746
-72.514409,42.2307416
-73.3017328,42.5582487
-67.67612,47.75451
-66.51451,47.40475
-64.83911,46.99828
-65.22097,47.80494
-65.29641,47.26688
-64.81201,47.61835
-67.5403,46.35704
-66.9302,46.40997
-66.18177,46.01228
-65.85627,46.5308
-65.79167,46.95989
-64.96499,46.73222
-64.29218,45.86972
-67.42583,45.33027
-66.65618,45.08596
-65.79995,45.63438
-65.94536,45.71386
-68.2773,47.57713
-67.54301,47.08097
-66.21001,47.91594
-67.14385,46.83645
-66.25363,45.90808
-53.4743,46.70801
-55.53559,46.93472
-52.6783,47.58182
-53.49419,47.7166
-57.62376,47.61596
-59.19222,47.86874
-53.08542,48.70126
-53.87089,48.64839
-56.78723,48.80759
-57.74377,48.17505
-58.84443,48.22512
-53.88541,49.0163
-54.48369,49.26633
-56.0239,49.75178
-57.79948,49.85593
-56.12527,50.8746
-57.34239,50.69045
-55.59776,51.37223
-60.29987,53.29591
-63.9294,53.5353
-64.71288,53.48171
-66.52966,53.04657
-61.98748,53.11685
-59.2751,52.55614
-54.88036,47.58273
-57.92655,49.4923
-56.74056,51.31228
-57.03025,53.68051
-56.36639,51.93558
-89.3135462,46.8708967
-89.5588862,46.6630819
-89.6936659,46.4189747
-88.3744415,46.1592602
-88.159086,46.0873471
-88.7363589,46.2388167
-87.1371679,46.3041157
-87.7825469,46.3252627
-87.8440118,46.5791318
-86.3861779,46.3573017
-86.2594019,46.3459485
-86.1283614,44.4308
-86.2186454,43.9040607
-86.2366709,43.4369027
-86.0308829,42.0832547
-86.1296892,42.5137079
-86.5500939,41.8738037
-85.7410523,46.6724597
-85.2062669,46.6107147
-85.3837115,46.1439425
-85.3516521,44.8226403
-85.134166,42.5960376
-85.8872149,43.0602167
-85.4136135,42.2526585
-85.7234329,42.0493317
-85.8399439,42.6383227
-85.1256579,43.5961937
-85.7505398,41.7653686
-84.7918605,46.3398246
-84.3634339,46.2155937
-84.5561649,44.0897553
-84.2523673,44.8411714
-84.4865949,44.0453127
-84.5235839,43.1829747
-84.8081892,42.1013065
-83.9934149,41.9189847
-84.4196082,41.8177964
-83.6808466,44.3339914
-83.4224989,43.3504847
-82.674596,43.5141478
-82.8972629,42.6584657
-85.1220656,44.9421489
-85.8031169,44.1177897
-85.4353239,43.7069417
-85.193661,43.1119365
-84.9695693,44.8194449
-83.6078119,44.8590077
-83.2549351,43.2370751
-83.3724184,42.6793387
-82.5527429,42.7806417
-85.8088908,44.7824305
-91.6904455,43.8139858
-93.4993444,43.8179682
-94.287449,43.7677899
-93.3337301,44.6596006
-93.4716124,44.9718866
-94.0314709,44.6299537
-94.3011859,44.3009187
-95.1992649,44.5288767
-96.0833142,44.9793225
-93.8828669,45.6049323
-93.4714512,45.1025755
-94.196858,45.1642488
-95.6548459,45.1659077
-95.432057,45.0215533
-96.0968314,45.5499007
-92.6394206,46.704186
-93.6014381,46.3671876
-95.4769368,46.7456606
-96.6109471,46.9200866
-96.4727186,46.0800609
-89.9767373,47.9338065
-90.703063,47.7313654
-91.5398453,47.7051868
-91.8050812,47.0678994
-92.9862729,47.0684835
-93.6189603,47.3400313
-95.118355,47.7910956
-96.6336288,47.5136293
-96.3099816,47.9052911
-92.4914447,48.2729265
-93.5511929,48.2863627
-94.9927589,48.9594807
-94.5534156,48.2658023
-95.6360169,48.0787087
-95.5729652,48.3032362
-96.0733136,48.7823598
-96.5804121,48.818007
-93.0194666,43.6884582
-94.307851,43.5872553
-95.7747889,43.5869507
-92.3452484,44.5207119
-93.7073028,44.4856298
-94.8259589,45.2573787
-95.2156759,45.5994247
-96.1336199,45.6583777
-92.7409299,46.5918377
-93.0960859,46.3901207
-94.1041272,46.3731723
-95.8646727,46.1225194
-90.8706119,47.7885297
-91.342574,47.5532344
-93.9058145,47.7963921
-94.0772169,47.5569137
-96.5804582,47.4408422
-92.5689762,48.30338
-95.3086167,48.7854856
-96.3165607,48.7754769
-92.091025,43.89763
-94.4892239,47.2878002
-94.885001,47.5992113
-91.3943546,31.3905325
-90.4577249,34.5002597
-89.7223899,33.6380917
-89.8130614,31.603808
-89.7137542,30.7939126
-88.5438689,34.9746087
-88.6241136,33.1507326
-88.6571809,33.8691757
-88.7900629,31.2334957
-88.7684399,30.8158367
-91.11808,33.6053333
-89.2701391,31.0534826
-88.1386101,34.6420194
-91.5470139,31.0878235
-90.4983459,34.4218377
-89.3902589,33.5589457
-89.5109799,30.6193407
-90.097125,33.2231312
-88.7992689,30.4987757
-89.2477946,36.8252566
-90.7479869,36.5936897
-91.6865341,36.8637267
-92.5003493,36.857026
-93.9101019,36.6608617
-94.2388636,36.5642282
-89.526555,37.3066269
-90.3074923,37.2598585
-91.5529269,37.3759607
-91.4239279,37.9039787
-92.9258039,37.5143127
-93.513291,37.4542087
-93.8518459,37.7705887
-94.1191991,37.1404034
-91.9847259,38.0833137
-91.6100939,38.9160367
-92.900614,38.2794376
-92.434843,38.5860411
-92.1893609,39.4571477
-92.5567869,39.4294496
-93.8041794,39.3300772
-94.6654829,39.6539807
-92.4966959,40.0661717
-90.5490559,36.9623781
-90.9894119,36.7289917
-92.9744729,36.6429207
-93.3981849,36.8802807
-89.8075467,37.2408609
-90.0763459,37.6791707
-91.0309594,37.5165109
-91.8060379,38.3512407
-92.5999229,38.1619747
-91.1438533,39.1033113
-93.1267409,39.7948327
-94.5010299,39.3970207
-92.5154419,40.1681387
-94.1422189,40.1002567
-95.0331182,40.025462
-90.6467484,37.6701567
-93.2211229,38.4464167
-94.1050404,38.6698532
-91.2159803,39.5296983
-93.7397839,39.4087287
-94.0662299,39.7131417
-91.7164602,40.4712811
-90.9431159,38.4847647
-115.0332204,48.3571764
-114.4619289,48.1080187
-110.3321782,48.0610003
-109.0648339,48.2967897
-108.7144099,48.3824357
-107.868382,48.2200197
-104.8419949,48.8382207
-115.1044549,47.2997227
-114.2006069,47.7185447
-113.9489899,47.1824757
-112.4118119,47.3060617
-111.2628629,47.4941887
-110.8958659,47.5054097
-109.4150839,47.7874097
-107.3129313,47.498806
-106.9035649,47.6042107
-105.812316,47.548833
-114.4626919,46.9175377
-113.6681583,46.7236933
-112.4949499,46.6205137
-111.9188609,46.1235467
-113.9522469,45.8507057
-110.7878949,45.5761407
-109.5466543,45.7251707
-108.7802397,45.5642095
-112.025803,44.5869032
-114.3938692,47.0312302
-114.1345589,47.6601727
-114.8109307,46.9078696
-114.4473183,45.7461729
-113.0794573,45.5347235
-112.710893,44.5611413
-115.5453879,47.8265037
-113.41292,48.808387
-111.46974,48.682302
-112.6419759,45.3790727
-111.763656,45.9146442
-113.8492175,46.0090781
-95.7947529,40.5520447
-97.5577459,40.2199177
-97.1583399,40.8872417
-98.8760679,40.6406757
-99.5023032,40.9376453
-96.1391528,41.1764063
-97.3498079,41.1630727
-97.1945039,41.4820177
-99.6487049,41.8425077
-101.2702409,41.1634457
-96.7354923,42.1915702
-98.5988124,42.7695353
-99.4624293,42.021567
-99.9988861,42.5928366
-100.5366606,42.6521647
-100.0548479,41.1770247
-102.2045289,42.7324127
-100.4720309,40.9946407
-100.7705095,41.7218051
-102.4579398,41.7858723
-103.9868089,41.6980247
-100.5364229,42.2888847
-102.7815019,42.1806217
-103.5836566,42.607185
-98.7032699,41.9425827
-97.134886,42.1847772
-103.6599064,42.2789651
-116.5900339,41.2263817
-119.7796496,40.2636938
-116.3870941,39.5518146
-115.2707624,39.3621311
-114.4976522,39.2075029
-116.4033739,38.8779597
-115.0336839,37.6075607
-114.7461089,37.6959387
-114.7610923,36.5012519
-114.7110604,35.7087118
-119.3834746,39.9432554
-119.6696108,41.833551
-118.7255249,39.4020097
-117.19377,38.8931842
-115.2763589,36.9477957
-71.8661202,42.9015085
-72.1685998,42.8007764
-70.9134599,43.2321417
-71.686612,43.1841551
-71.2880123,43.1980043
-71.6191959,43.2494327
-71.1982777,43.2499219
-71.6070436,43.3742607
-71.204272,43.4146177
-71.8805982,43.4568165
-72.3814817,43.0263963
-72.2121162,43.0768236
-72.1318885,43.5045711
-71.3885019,44.3571867
-71.3190129,44.6075764
-71.5868762,44.6832807
-71.3006396,44.8672811
-71.0680056,42.9513695
-71.3537309,44.0969107
-75.1462189,39.8314157
-75.3494715,39.3852634
-75.1074594,39.5314149
-74.9307429,40.5089177
-74.0627799,40.1672217
-74.7967659,41.1181687
-75.0997599,40.6572687
-74.6772749,41.3073947
-74.7198716,40.7140195
-74.4044889,40.6556297
-74.1800609,40.4377267
-74.585006,39.7511224
-74.5547951,39.2953945
-75.4681439,39.6959057
-74.913799,39.6694554
-74.924025,40.51139
-75.0589721,40.8833603
-74.9008117,39.0178043
-107.7013619,36.1676097
-106.3360529,36.5200127
-105.7975849,36.0797837
-104.1164099,36.5885417
-103.5750419,36.7278337
-107.2646486,35.7840111
-106.0592719,35.5233697
-105.6755989,35.5743487
-108.4498979,34.6383511
-104.2297055,34.1098564
-103.7367849,34.0200567
-108.1876061,33.9262784
-107.3217132,33.749487
-105.8493706,33.6891907
-104.8270959,33.0896297
-103.6280881,33.3149504
-108.1067589,32.3245289
-106.7294539,32.3802337
-105.7457016,32.9576087
-104.3957139,32.6557967
-108.9941583,31.9280116
-108.9214683,36.6069631
-107.4794163,36.4327042
-103.6855999,35.9792717
-108.9107183,35.2921949
-107.4433369,35.4463117
-106.779464,35.7466305
-105.3361242,35.6605096
-104.4610059,35.3881137
-103.6785946,35.8403388
-106.1909023,34.5074572
-104.9434186,34.7803261
-103.4776839,34.4636507
-108.7910908,33.644134
-107.2197419,33.5104187
-106.9502237,33.7152917
-105.0706138,33.6810096
-104.475157,33.5037118
-108.7266319,32.3972197
-107.6265249,32.9200137
-105.5729156,32.5687748
-104.6971728,32.245658
-103.1450556,32.8420703
-108.3188559,31.9176187
-107.5695189,31.8359947
-108.1239789,35.2666767
-104.3751645,35.6552916
-103.5092263,35.4023345
-107.2466969,34.8699738
-106.8715622,34.1107524
-105.8166667,34.05
-107.4876559,32.5335077
-103.2960129,32.4717827
-106.9003714,36.6191539
-105.29169,36.3350337
-104.7260509,36.6066007
-107.3003133,34.17281
-105.1106501,33.9958055
-108.010155,36.8338846
-108.523606,34.341296
-73.3894649,40.8996977
-73.9211209,41.9708297
-73.9895919,41.7522667
-74.4140959,41.3812217
-74.5802369,41.5334407
