Longitude,Latitude
-74.3467809,42.0000917
-73.9939669,42.3521387
-74.1520169,42.4363317
-74.9237879,42.3973547
-74.4021599,42.6548767
-74.4004979,42.4848037
-74.1214389,42.1781437
-75.1557779,42.5686667
-75.9366669,42.3472227
-75.5570359,42.3180237
-75.7308889,42.5200097
-75.8032509,42.0123327
-75.0998799,42.4378997
-75.4667379,42.9082127
-76.0044449,42.3591667
-76.2599639,42.5202627
-76.0359509,42.0423777
-77.9436889,42.2779527
-77.1187369,42.8999277
-77.2581629,42.7793497
-77.2251299,42.6688307
-77.5926879,42.7071007
-77.5572209,42.9708677
-77.9559089,42.6940897
-78.8216099,42.6805707
-78.1784059,42.6178717
-78.8989789,42.2769437
-78.3611669,42.5957057
-78.1039209,42.6213397
-78.9408579,42.0548007
-78.2391139,42.4845267
-79.4116839,41.9986107
-78.8506549,43.0697617
-79.0022969,43.2572547
-78.1154029,43.1496467
-77.9620889,43.1759107
-76.6878269,43.2634447
-76.0264589,43.1693497
-76.0454869,44.0000587
-75.9023929,43.4558097
-75.4334429,43.0243237
-74.2428209,43.9701127
-74.3975289,43.5654587
-74.7918689,43.7217467
-73.3079649,43.2100377
-73.4141749,43.2108147
-73.5108119,43.0332427
-73.7371009,43.6098217
-73.7953919,43.5327757
-75.0557089,44.4354227
-74.9230359,44.1319167
-74.1807169,44.4319917
-74.7210849,44.5376687
-74.7117029,44.6461827
-73.4887779,44.4433387
-78.5902949,42.0836187
-75.7014799,44.1487467
-73.7328189,42.8235737
-74.9852279,42.0781957
-74.9252479,42.5913477
-75.6038909,42.4021987
-77.840635,42.5032347
-78.6972222,42.9563889
-74.85,43.5833333
-74.4929809,44.5249717
-73.6805499,41.3311577
-74.392304,41.2736877
-74.6305979,44.1294587
-76.65516,34.95713
-77.8775469,34.1327657
-78.0716243,34.5342189
-78.5992368,34.3209605
-77.4434709,35.9691437
-77.7112775,35.2819414
-78.3220803,35.6755372
-78.0698959,35.4161407
-79.4688523,35.9898149
-79.7044966,35.917637
-80.2919201,35.2194291
-83.8316649,35.4291357
-76.9786679,36.3581287
-77.9795614,36.2540309
-78.4863356,36.0593305
-80.6415019,36.2898447
-81.1034324,36.1431731
-81.8815194,36.0168463
-78.2125169,33.9225168
-79.2005609,34.4715967
-76.9044781,35.0476517
-76.9896438,35.6919219
-81.0657464,35.8549613
-81.6361686,35.3743051
-81.6405339,35.8278747
-82.4803436,35.5865273
-76.8406017,34.9312881
-77.6299645,34.7739701
-77.7928721,34.5909333
-78.0548779,34.4014777
-78.5809019,34.8933417
-79.8554411,34.8475995
-76.543981,35.4900673
-77.7211309,35.8648907
-78.9085878,35.5245603
-78.0169365,35.3169181
-79.8019587,35.3388703
-80.6631699,35.2425117
-80.7208082,35.9287265
-81.4564775,35.5089219
-81.4548416,35.4626322
-82.3863829,35.2966047
-84.0448309,35.1673667
-76.7205313,36.2872477
-77.8356539,35.9991587
-78.9520912,36.0899346
-79.6916268,36.2588525
-80.6901489,36.3382527
-81.5907129,36.2714197
-76.4471289,36.1444727
-77.3771141,36.5332729
-78.4392029,36.4516207
-79.4955592,36.2956484
-80.5361312,36.4958508
-81.4877504,36.5567273
-80.6053549,36.3460787
-79.1152367,36.4747308
-78.2113363,36.176991
-77.694212,36.4653338
-76.0089199,36.1860407
-83.9654629,34.9969557
-82.8386369,35.1436807
-77.1960089,35.1020747
-78.052876,35.2683392
-77.2310819,35.7523027
-79.3606499,35.1749287
-79.2812189,34.9528807
-77.3607189,34.9002767
-79.3326419,35.5906977
-75.9245906,36.4199384
-93.98366,61.09635
-60.9298,46.7198
-60.73225,45.58382
-60.63001,45.79803
-60.33924,46.15386
-62.11729,45.68557
-63.55918,45.71858
-63.9122,45.65198
-64.04303,45.98404
-62.5792,44.9369
-63.54984,44.85273
-64.61365,44.73024
-64.46916,44.52484
-65.46909,44.75239
-65.92385,44.11857
-65.24425,43.79576
-65.62198,43.41355
-63.44884,45.29564
-80.37183,42.67885
-82.72987,42.11611
-79.91673,43.95838
-79.76023,43.55513
-80.85084,43.09018
-81.69966,43.83194
-81.5323,43.77228
-75.58905,44.94773
-76.7748,44.26177
-77.37166,44.0782
-77.00984,44.35414
-78.39805,44.20242
-79.64115,44.72102
-80.74133,44.593
-81.23315,44.3202
-76.91573,45.56464
-77.74688,45.50222
-82.24279,42.70078
-91.47084,48.70389
-89.9916,48.23844
-81.73699,45.78934
-79.0951,46.27446
-79.87304,48.282
-78.88372,46.09071
-88.31655,49.30887
-79.71763,47.47971
-82.29428,46.46036
-78.115357,44.83456
-79.62024,45.11569
-93.63376,48.84596
-94.24841,49.72531
-94.34563,50.75942
-81.59532,44.16737
-82.83119,45.81092
-84.36007,46.74974
-85.79199,49.15011
-84.55784,48.08636
-81.49504,49.48807
-92.89039,48.72237
-94.16309,48.67914
-85.75901,48.71426
-92.65855,50.03702
-80.86188,49.05874
-90.04333,52.06166
-76.36333,44.845
-78.07563,44.2882
-79.18377,44.33161
-74.96719,45.17213
-78.99547,45.32436
-93.09186,49.85182
-83.55051,46.29842
-83.94054,47.6037
-81.65363,42.94872
-79.97389,43.87942
-80.20405,43.14654
-80.53841,43.54414
-81.15629,43.3777
-81.19779,43.81091
-75.97061,44.7746
-76.54203,44.65798
-77.40555,44.35817
-77.54573,44.88081
-77.36666,44.26666
-79.57067,44.99081
-79.96892,44.02166
-74.46666,45.5
-75.55894,45.17238
-76.11583,45.4745
-77.41658,45.99484
-79.39401,45.70066
-81.0119,48.58061
-80.2726,45.52651
-81.35751,46.2839
-80.41601,46.36231
-79.77074,47.98789
-80.69264,47.95967
-78.50863,45.04637
-79.03329,45.21232
-85.27316,48.59287
-90.43318,49.09412
-89.35359,49.16465
-81.84851,48.23833
-86.17162,49.43124
-81.66778,47.74664
-93.20644,50.1338
-93.23289,50.63737
-90.69727,50.22283
-89.15741,50.0685
-90.16285,51.47852
-89.8909,51.64789
-79.66226,46.01461
-82.16123,45.82761
-81.12374,44.78065
-80.63047,43.89873
-78.36907,43.98663
-79.29061,43.0067
-80.22835,43.38382
-76.67859,44.54259
-76.60416,44.51333
-77.67097,44.50763
-78.56487,44.52238
-79.04431,44.58798
-74.71319,45.15846
-75.92689,45.23886
-77.02318,45.37971
-78.09241,45.07239
-79.5929,45.45507
-80.042,45.38073
-79.43699,45.728
-97.6746757,46.1531849
-97.0100549,46.4854717
-98.6828159,46.3406907
-99.4688039,46.8060287
-99.4821999,46.1428537
-97.6029243,47.845638
-97.4077439,47.9619307
-98.2439809,47.4859247
-98.4885929,47.1679867
-99.6292032,47.0675197
-99.0545676,47.0807973
-97.1848759,48.7529697
-97.5356201,48.4560524
-98.7246389,48.2818817
-99.3513109,48.2672307
-100.5587399,47.2727187
-102.8519519,46.9484737
-102.6094959,47.4987607
-101.6472319,48.4447167
-101.5405509,48.8647667
-102.4614329,48.2692787
-96.7567323,46.4129929
-100.6573939,48.4004127
-101.9319632,47.4076426
-103.3213579,47.2340597
-103.5450979,47.6171277
-101.6387111,45.9442265
-103.9865945,46.7309876
-102.0608219,46.1041487
-101.9283519,46.7758047
-102.6906819,48.6621167
-101.5077209,47.7465897
-100.0542839,47.6462687
-100.1056369,46.6039277
-100.2489187,48.8496871
-98.797372,46.7251818
-98.433359,48.02897
-100.7951918,46.2845786
-101.4765709,46.4874487
-84.1216579,41.3867557
-84.5147859,41.6511517
-82.9962929,41.0376017
-83.087075,41.4427171
-83.7075339,41.1974257
-82.2354939,41.2506217
-81.002582,41.1788496
-81.0750897,41.4687714
-80.7420743,41.6803821
-80.9900079,41.3710349
-84.1838359,40.4824537
-84.1972889,40.9809757
-83.7262559,40.1540697
-83.2978987,40.246894
-82.6249903,40.4606653
-82.1083506,40.8786396
-82.7639629,40.4600977
-81.1683844,40.6059796
-81.8999167,40.1062833
-84.6652972,39.493375
-83.8637013,39.3611652
-83.8036269,39.6821707
-82.6751939,39.1991097
-82.1680389,39.3166637
-82.9107789,39.1527143
-82.5305735,39.9655986
-82.2853793,39.2309737
-81.3554829,39.4158977
-81.8827139,39.2701767
-81.6718899,39.8938347
-83.4163514,38.6696358
-82.7884369,38.8817267
-83.4580032,41.5440972
-82.8822098,41.4083645
-81.0505989,41.3256857
-82.8994756,40.0945941
-81.5841149,40.3076787
-81.4172305,40.1037173
-83.8484908,39.5569036
-83.4658472,39.8496832
-83.9166709,39.8881087
-81.5807429,39.5671857
-94.7071599,34.5662622
-96.828193,34.448321
-94.8876259,35.8426817
-95.6484468,35.1693515
-96.434896,35.1013362
-96.1218109,35.7262277
-97.4236139,35.1750957
-99.7351069,35.4656557
-99.8852919,35.2628247
-94.6982489,36.9292257
-95.1256319,36.9173437
-95.8134099,36.4091897
-96.0624096,36.7671854
-97.6037139,36.2318987
-98.9715489,36.6600227
-99.3626644,36.9436159
-99.7284459,36.7098467
-102.7866028,36.5876204
-94.5655139,33.9247807
-94.9309459,34.5280637
-97.4574519,34.4198537
-95.5709839,35.7256547
-96.2929845,35.9702777
-98.3945919,35.3485437
-99.0221019,35.5805137
-94.6654907,36.3215256
-95.6865475,36.2929021
-96.3635719,36.7524787
-98.1634589,36.6516197
-99.5786444,36.2392945
-100.3431859,36.5291627
-101.1876829,36.7764517
-102.2655719,36.7771067
-95.3548669,34.5284297
-96.0493689,36.3614547
-63.99116,47.01855
-62.36825,46.31964
-63.52906,46.22164
-76.11098,45.55411
-76.29326,46.26955
-73.33089,45.08068
-73.40518,45.72505
-74.09216,45.78486
-74.1781,45.42771
-72.56856,45.94331
-72.86899,45.24805
-76.02778,46.36548
-74.74944,46.63097
-73.89569,46.03683
-72.39422,46.16008
-71.56199,46.6642
-71.07816,46.04703
-70.93779,46.51041
-70.62082,47.6483
-70.08943,47.33844
-79.1466,49.03846
-71.45458,48.84299
-70.02851,48.14724
-68.91577,47.94668
-67.6717,48.56846
-64.61679,48.91328
-61.90239,47.39233
-77.08658,50.13922
-77.64675,49.76296
-69.36874,48.8409
-63.50254,50.26536
-70.86378,45.38563
-73.63845,50.4371
-74.23159,50.03543
-68.6295,50.80844
-61.99508,50.21951
-72.27544,46.37695
-71.07196,46.88938
-70.53163,46.27008
-79.36739,47.20056
-78.85035,47.63854
-73.38709,47.06762
-72.82739,47.4504
-70.75269,47.1705
-71.78683,48.09664
-70.63801,48.20147
-64.31785,48.41961
-67.38531,50.23975
-76.65324,45.58996
-75.00038,46.39086
-71.80553,46.32389
-78.99318,46.6391
-72.7042,48.76247
-71.51713,47.81612
-71.08281,47.09702
-79.01686,48.19964
-77.99408,48.35733
-70.58414,48.03332
-69.10806,48.62983
-67.62379,49.32928
-66.79284,50.63438
-75.85907,45.52493
-74.68304,45.79067
-72.38092,45.30282
-71.86081,45.45069
-75.91864,46.38083
-73.42698,46.32684
-72.81298,46.60491
-70.02229,46.73835
-69.42401,47.54839
-77.94251,48.70494
-67.83768,48.66746
-66.25886,48.22419
-66.8244,48.04603
-73.81483,46.55837
-71.72239,46.55175
-70.61501,47.64208
-71.04081,47.34389
-106.73266,52.95846
-107.97894,52.23764
-107.43122,53.4825
-107.23426,54.70829
-104.58456,49.43546
-106.55085,49.96035
-108.30864,49.55277
-109.74971,49.66796
-104.27272,50.57177
-109.95185,50.80496
-104.47251,51.27037
-105.82708,51.41636
-106.63717,51.56189
-104.23693,52.66722
-106.21899,52.0567
-107.40788,52.23109
-105.53702,53.29236
-108.62506,53.27804
-108.62772,54.42174
-104.84993,51.99818
-107.13764,51.6997
-103.60089,52.08582
-109.53173,49.96045
-106.55868,50.68855
-123.3149615,45.76385
-122.7875574,45.3836599
-121.9218136,45.0787281
-116.7795945,45.72192
-123.8027616,44.5508867
-121.2737049,44.1598087
-119.2408498,44.2168556
-118.5877689,44.1328667
-117.9704899,44.5020757
-122.5593339,43.9074737
-120.6637819,43.1649665
-119.696796,43.3390029
-118.5355243,43.6934896
-123.2140269,42.9708857
-121.8048799,42.373981
-123.2611839,44.7201827
-122.7713389,44.7117487
-117.2062679,45.2809207
-123.0213309,45.2250267
-122.2563686,45.2552468
-121.4834369,45.5378447
-119.1134189,44.4171957
-123.5888313,43.6488244
-122.3456805,43.2980868
-121.8048399,43.9851247
-124.2474371,42.2539829
-119.4780049,42.0147517
-124.1984709,43.5201617
-122.7954061,42.5330796
-120.5617158,44.3417036
-123.368287,46.0240767
-121.7938709,44.4919169
-122.5366725,42.1116865
-121.01745,42.38999
-123.6071629,45.3325047
-122.7018488,45.2946161
-121.3798835,45.2220066
-117.4514159,45.9459607
-121.0586193,44.6282948
-120.1210669,44.4616613
-119.9279329,44.5221367
-117.1876246,44.7983921
-124.0250629,42.7851549
-123.0636979,42.2219917
-122.4215469,42.4934857
-120.7495196,42.3450345
-123.4029079,45.0082537
-122.9589506,44.9709099
-121.5215586,44.3919161
-119.4272309,44.8230607
-123.2383928,43.8371705
-121.7738733,43.2756335
-122.5754307,42.7381828
-121.8315359,42.8675627
-120.1599889,42.0624827
-119.5878481,42.5779778
-117.1751241,42.5261832
-120.12219,44.669185
-80.4945401,41.6375228
-80.3392441,41.0816642
-80.3204561,41.7146604
-79.9582379,41.8051937
-79.3470999,41.5335247
-79.9481349,41.7528857
-79.0916519,41.2987587
-79.0433273,41.6359508
-79.2031479,41.3997727
-78.0649572,41.1631773
-78.08346,41.6976452
-78.3955159,41.6864267
-78.8505629,41.5603287
-78.7387779,41.4207597
-78.6077306,41.6212967
-78.1593319,41.7379447
-77.2415709,41.2725507
-77.1203469,41.6588017
-77.9672237,41.553018
-77.4017208,41.8772966
-77.2939995,41.0712247
-77.9110382,41.6430967
-76.6638159,41.3121387
-76.903319,41.8749574
-76.0235889,41.7460317
-76.0658601,41.9588688
-76.9073399,41.4410897
-76.4559998,41.2289
-76.4792479,41.1152527
-75.3893569,41.1159967
-75.2677314,41.549667
-75.2513179,41.3403297
-75.231938,41.2581129
-75.6172024,41.9413666
-75.4205569,41.7952107
-80.3072164,40.6944365
-80.3456272,40.1607284
-80.3260179,40.0771657
-79.2376019,40.6243617
-79.5569899,40.8479343
-79.4811859,40.4897627
-79.7089598,40.9651065
-79.2349941,40.6673234
-79.3662002,40.8006168
-78.9943469,40.4757717
-78.5766909,40.6677047
-78.329529,40.335141
-78.0608234,40.9149712
-78.203532,40.428119
-78.339499,40.4467888
-78.2178879,40.7309987
-78.1386279,40.5712157
-77.8241719,40.7666107
-77.6852029,40.3760787
-77.5415709,40.7019007
-77.0638289,40.0572077
-77.8942099,40.6956947
-77.3969039,40.5680517
-76.7190419,40.2118951
-76.7674909,40.4840637
-75.9610008,40.7874732
-75.4610252,40.168557
-75.9991309,40.6899507
-75.3435909,40.8040057
-80.0595075,39.9302972
-79.0688169,39.8744757
-78.9557489,39.7803177
-80.0351733,41.0707632
-79.1534323,41.9931298
-77.2775949,41.4517767
-77.0343089,41.2137917
-76.9628251,41.546735
-80.1512697,40.9179173
-79.5781489,40.3748197
-79.2656249,40.1983067
-77.3695842,40.3267106
-77.668064,40.238028
-76.9345269,40.5023917
-76.464419,40.1439152
-76.4627658,40.2721512
-76.283221,40.18613
-76.3233736,40.2953187
-75.2922457,40.4295725
-75.6611919,40.2282327
-79.4174638,39.9853173
-78.1771689,39.8666007
-77.2339653,39.9812621
-77.4911579,39.7442404
-76.4670089,39.7690727
-76.8883173,39.9214279
-75.8170428,39.7863078
-76.1717449,40.2005127
-79.6942904,33.2862522
-81.0334581,32.2511024
-79.4348459,33.6458617
-79.7849141,34.0240154
-81.4906299,33.6937497
-80.2141711,34.1944419
-83.2805093,34.6616003
-82.2729506,33.8064239
-82.15584,35.055104
-83.014022,34.926442
-81.5465039,35.0799639
-82.0911916,34.0395565
-81.0479519,33.1451427
-79.327825,33.6193783
-80.6830998,32.5362314
-80.2609479,32.9525947
-81.4778659,34.0867789
-82.6539427,34.6896995
-82.1092506,34.7522612
-81.9817129,35.0971457
-96.8856776,43.3306215
-97.8751124,43.284162
-97.4702229,43.9499467
-98.6458819,43.8312097
-99.3437499,43.9043437
-99.8703379,43.3137817
-100.8980976,43.2008645
-96.9486732,44.2320836
-97.9423379,44.9067977
-97.6708995,44.0157709
-99.2503172,44.121783
-99.5004818,44.1738082
-96.7190699,45.4278547
-97.3322679,45.8489747
-97.7103493,45.7331549
-98.8284656,45.9390434
-99.2629045,45.8541675
-100.5576004,45.1286458
-100.6150464,45.3558482
-102.5874329,44.0210147
-103.1333309,44.5118757
-103.640174,43.8204584
-101.3067249,44.2125557
-103.7823662,45.2341239
-101.9591186,43.7410071
-100.4910279,44.3862037
-102.5581808,45.1458023
-103.0327882,45.545678
-102.9426799,45.8344327
-101.0672759,45.1866557
-101.4293209,45.4728047
-101.1351779,44.3721307
-103.6802059,43.1154997
-103.5145345,43.9250683
-103.8404699,44.2591557
-103.8948268,44.1823942
-103.6980332,44.1230277
-103.505933,43.7260521
-103.7667248,43.8122287
-89.4379279,36.4175101
-89.3754293,35.0517759
-89.3824309,35.5377957
-89.0787139,35.3612207
-88.5485594,35.4115013
-88.8148959,35.3431047
-88.9027887,35.9420253
-86.9969029,36.1745577
-87.6852374,35.1607149
-87.3276749,35.8791357
-87.1440788,35.3492078
-87.6791989,35.4941757
-86.6658089,36.5086597
-86.6657259,35.3350377
-86.8259959,35.8589627
-86.1676666,35.7357596
-85.7051469,36.0984567
-85.6700349,36.5041157
-85.9158515,35.3801394
-85.6693511,35.1735485
-84.2932022,36.4907462
-84.3613059,36.2936637
-84.1514213,35.9135129
-84.3482669,36.0487507
-83.5013209,36.1754317
-83.9205469,35.9074137
-82.9128272,36.0465477
-82.077152,36.3180044
-87.7500558,36.5507429
-85.3637195,35.1093452
-85.1666632,35.3018852
-84.3982929,35.1013137
-83.8099149,35.7304657
-97.3519969,26.1912547
-98.135998,26.8901748
-98.6026759,26.9019917
-97.9466526,27.5323198
-98.8220264,27.0738442
-95.6139832,28.9083337
-97.9666688,28.9215455
-98.3175579,28.2807187
-98.38854,28.6737143
-94.3415601,29.6706502
-94.4007057,29.7343527
-95.2442265,29.1267731
-95.831598,29.7863554
-96.9354075,29.0185167
-96.5090789,29.5342447
-97.0259942,29.7858555
-97.7494969,29.8219637
-98.6494589,29.8739777
-97.9801349,29.2751357
-94.9336495,30.7110692
-95.5021369,30.5338929
-98.7351553,30.9594551
-99.1490406,30.3551169
-99.4476549,30.9858627
-95.8749629,31.8055475
-96.6110675,31.3143036
-97.9068817,31.1829158
-98.0448208,31.1320902
-98.1724883,31.4345362
-99.5652708,31.2869724
-99.1642919,31.5020577
-94.1555047,32.4388568
-95.7430805,32.1808084
-96.1349747,32.5698812
-97.7298261,32.6900934
-98.0495578,32.1649434
-99.2729117,32.2195028
-99.1330879,32.8297577
-94.7471681,33.3601066
-94.5044339,33.5678857
-95.8107075,33.0520824
-95.4858724,33.2195339
-96.7585531,33.6818377
-97.460791,33.0581596
-97.2713009,33.5610847
-98.9245219,33.3624717
-99.1899265,33.9054886
-101.2407759,29.9214837
-103.0065204,29.1904253
-102.8239829,29.4492397
-100.9172129,31.1844187
-101.9691922,31.2059844
-103.4483656,30.2861238
-104.199257,31.840983
-101.5601204,33.1811653
-102.9569019,33.3441307
-100.8301009,34.9337877
-102.2361909,34.2015977
-103.0224928,36.3795334
-101.3253641,34.0502491
-100.0782169,33.9321437
-102.8346237,32.1286341
-100.6269467,32.8875543
-102.3888389,31.0629737
-98.8715669,26.5738227
-99.778572,28.1788677
-95.8000355,30.7848996
-96.7200416,30.7618885
-97.5857079,30.6915827
-98.0582098,30.2495701
-95.9711149,31.8546877
-99.6563415,33.3645608
-104.0259486,30.0400667
-104.15497,30.93882
-99.1225297,26.780834
-99.266437,27.9766671
-96.0651288,33.3677874
-97.9422829,26.1561647
-98.5051649,27.2961057
-99.72838,27.7100642
-98.1198269,28.5116467
-94.0432501,29.9141577
-95.6187829,29.1806007
-100.0117796,29.5379301
-103.6103013,29.1679858
-104.3750526,29.5704974
-95.6260432,30.6060845
-96.6532289,30.2009897
-97.7817189,30.0926544
-98.8827669,30.5504297
-99.7103499,30.3038597
-101.322565,30.142815
-102.6068259,30.5964387
-103.3672874,30.6112157
-103.9442869,30.8111277
-93.9263149,31.6172317
-94.0901569,31.1248877
-95.3001789,31.5634237
-101.7186781,31.5830183
-103.5995099,31.7050087
-104.9764329,31.7554957
-105.3339159,31.2076027
-106.6131975,31.846782
-94.5702105,32.3870612
-95.2839819,32.0682917
-96.0240475,32.7789408
-97.4981958,32.3141319
-98.3699292,32.6265908
-100.6472268,32.0702794
-101.9072519,32.5696495
-101.9269126,32.0722749
-96.1615219,33.1368767
-97.5540547,33.2866481
-98.7516259,33.3828607
-100.6989509,33.3563297
-101.0640709,33.9192767
-102.7840429,33.2702077
-99.8933569,34.5047657
-100.7371219,34.6030047
-100.9735949,35.3720817
-97.65234,26.9305414
-103.3781816,30.2378528
-104.4532389,30.0746005
-103.9171669,30.561739
-97.695112,27.3477527
-99.4368652,27.0420753
-101.7373875,29.9439794
-105.55087,31.0025107
-98.6520979,31.6159727
-99.4248794,31.5930797
-94.044829,33.0955235
-97.160194,28.03785
-103.18383,31.696603
-113.1087879,41.4379387
-112.4954989,41.2587657
-114.0286489,40.4591417
-112.2278059,39.3549717
-111.9543769,39.9004437
-110.5606389,39.5972957
-112.6462479,38.2041397
-111.3539579,38.4740357
-110.7118149,38.3728587
-113.4586179,37.7942977
-112.7998329,37.4140427
-111.1870049,37.9276397
-110.3674399,37.8867207
-113.6309279,41.9667767
-111.2646329,39.5919247
-113.9835809,40.0358487
-112.0953299,40.0721647
-109.3309479,40.3698817
-113.4837109,39.6107407
-110.6649019,39.0822697
-109.1712729,40.0155117
-112.0016859,38.4908847
-111.1290969,38.2836597
-110.2806089,38.4728807
-109.8799969,38.7364137
-113.6579899,37.8962567
-112.8619309,37.0000397
-111.8435129,37.8217747
-110.7124489,37.5756917
-109.4037019,37.6748957
-112.0839389,41.5821437
-111.3388129,41.7238327
-112.4592049,40.0122597
-109.2579279,40.8583267
-113.2671429,39.8792347
-110.9978409,39.2209137
-113.7700499,37.0690767
-112.3240509,37.4597237
-111.6624229,37.0775177
-111.7942819,41.6247767
-113.1803129,41.6548957
-110.5665511,38.6304603
-113.7944189,41.8445587
-112.4806369,40.5999027
-111.3142929,40.6360057
-110.8925939,40.4606587
-109.0548549,40.5888487
-109.1242599,39.0819137
-113.3740539,39.0134257
-112.6055759,38.5160977
-111.5181729,38.3096747
-110.1670069,38.9815407
-109.4157869,38.1882837
-113.5482669,37.6616527
-112.4560459,37.3250947
-111.6654509,37.7695327
-109.5097889,37.9027647
-109.38558,38.447119
-110.62786,39.6723067
-73.2805777,42.8089741
-72.9535464,43.0451274
-72.5853589,43.4717157
-72.7210716,43.7503293
-72.2608612,43.8966381
-73.0190299,43.4057997
-73.0950522,43.6132776
-71.9519914,44.4324199
-72.6813129,44.1638277
-72.6267127,44.3174883
-72.3791513,44.5503853
-73.1718258,44.5286856
-73.2760665,44.7616696
-72.1450781,44.1202726
-72.673169,44.534142
