antser,antsin,astfer,fompin,hetpar,junlut,phefer,phenig,phevit,poscae,triabi,diam,dc1,dc2,dc3,dc4,dc5,quality3,quality4,ground3,ground4,epi,bark
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,1,0,0,0,0,0,1,0,1,0.560548348,-0.191740431
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,1,0,0,0,0,1,0,1,0,-0.662658438,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,0,1,0,1,2.395358526,-0.432229651
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,0,1,0,0,0,0,1,0,1,-0.051055045,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,0.10566845,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.705632562,0,0,0,1,0,0,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,0.601205636,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.10566845,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,0,1,0,0,1,0,0,1,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,1,0,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,1,1,0,0,0.601205636,0,1,0,0,0,0,1,1,0,0.101845803,-1.033452703
0,0,0,0,0,0,0,0,1,0,0,-0.822762045,0,0,1,0,0,1,0,1,0,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,1,0,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.088289172,1,0,0,0,0,0,1,1,0,-0.356856741,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,0,1,0,0,0,1,0,1,0.560548348,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.044210103,1,0,0,0,0,0,1,1,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,1,0,0,0,0,0,1,1,0,0.254746651,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,1,0,0,0,0,0,1,1,0,-0.662658438,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,1.069616013,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,1,1,0,0,0,1.069616013,0,1,0,0,0,0,1,0,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,1,0,0,0,0.371195577,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.389868736,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,1,0,0,0,0,1,1,0,-0.051055045,-1.153697314
1,0,0,0,0,0,0,0,1,0,0,-1.088289172,0,1,0,0,0,0,1,0,1,2.08955683,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,0,1,0,0,0,0,1,0,1,2.08955683,-1.153697314
1,0,0,0,0,0,0,0,1,0,0,0.490036953,0,0,1,0,0,0,1,1,0,-0.356856741,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,0.804088886,0,1,0,0,0,1,0,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.389868736,0,0,0,1,0,0,1,0,1,1.172151741,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.592751986,0,1,0,0,0,1,0,1,0,-0.356856741,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,0,1,0,1,-0.662658438,0.529727232
0,0,0,1,0,0,0,0,0,0,0,1.226316424,1,0,0,0,0,0,1,1,0,-0.662658438,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,1,0,0,0,0,1,0,1,0.866350044,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,1.069616013,1,0,0,0,0,0,1,1,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,0,0,0,1.795163257,0,0,1,0,0,1,0,1,0,0.254746651,-0.432229651
0,0,0,0,0,0,0,0,0,0,0,0.243543354,0,1,0,0,0,1,0,0,1,0.254746651,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,0.985574138,1,0,0,0,0,0,1,0,0,-0.662658438,-0.432229651
0,0,0,0,0,0,0,1,1,0,0,1.226316424,0,1,0,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,1.502509322,0,0,0,1,0,0,1,0,1,1.783755134,-0.913208093
0,0,0,0,0,0,0,0,1,0,0,-0.822762045,0,1,0,0,0,0,1,0,1,2.08955683,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,0,1,0,0,0,1,1,0,0.254746651,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,0,1,0.4076475,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,0,0,0,0,1,0,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,1,0,0,0,0,0,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,1,0,0,0,0,0,1,0,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,1,0.371195577,1,0,0,0,0,1,0,0,0,-0.662658438,-0.792963483
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,1,0,0,0,0,0,1,0,0,-0.662658438,-0.672718872
0,0,0,0,0,0,0,0,0,1,0,-0.389868736,0,1,0,0,0,0,1,0,1,-0.50975759,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.088289172,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.985574138,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,1,0,0,-0.592751986,0,1,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,0,0,1,0,0,0,1,1,0,0.254746651,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,0,1,0,0,0,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,0,0,1,0,0,1,0,0,1,0.560548348,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,0.371195577,0,0,0,1,0,0,0,0,1,2.08955683,-1.153697314
1,0,0,0,0,0,0,0,1,0,0,-0.208383484,0,0,1,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,1,1,0,1,0,0,0,1,1.949521701,0,1,0,0,0,1,0,0,1,-0.662658438,0.529727232
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,1,0,0,0,0,1,0,1,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.985574138,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,1.069616013,0,0,0,1,0,0,1,0,1,1.172151741,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,1,0,-0.051055045,-1.153697314
1,0,0,0,0,0,0,0,0,0,0,-0.389868736,0,1,0,0,0,0,1,0,1,-0.051055045,-1.033452703
0,0,0,0,0,0,0,0,0,0,0,-0.044210103,1,0,0,0,0,0,1,0,1,-0.662658438,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,1,0,-0.662658438,-1.033452703
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,1,0,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.088289172,1,0,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,1,0,0,0,0,0,1,0,0,-0.662658438,1.130950284
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,1,0,0,0,0,0,1,0,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,1,0,0,0,0,0,0,0,1,-0.051055045,-1.153697314
0,0,0,1,0,0,0,0,1,0,0,-1.402341105,1,0,0,0,0,0,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.208383484,0,1,0,0,0,1,0,0,1,2.08955683,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.592751986,1,0,0,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.389868736,1,0,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,1,0,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,1,0,0,0,0,1,1,0,-0.662658438,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,0.490036953,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.088289172,0,1,0,0,0,1,0,0,1,1.477953437,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.389868736,0,0,1,0,0,0,1,0,1,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,1,0,0,0,0,1,1,0,-0.356856741,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,1,0,0,0,0,1,1,0,0.254746651,-1.153697314
0,0,0,0,0,1,0,0,0,0,0,-0.592751986,0,0,0,1,0,0,0,0,1,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,0,1,1,0,-0.662658438,-0.432229651
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,1,0,-0.662658438,-0.672718872
0,0,0,0,0,0,0,0,1,0,0,0.705632562,1,0,0,0,0,1,0,0,0,-0.662658438,-1.033452703
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,0,1,0,0,-0.662658438,-1.153697314
1,0,0,0,0,0,1,0,1,0,0,0.985574138,0,0,1,0,0,0,1,1,0,-0.50975759,-1.153697314
0,0,0,1,0,0,0,0,0,0,1,2.222065198,0,1,0,0,0,0,1,1,0,-0.662658438,0.890461063
0,0,0,0,0,0,0,0,0,0,0,-0.044210103,0,1,0,0,0,0,1,0,1,0.101845803,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,1.069616013,0,0,1,0,0,0,1,1,0,2.395358526,0.890461063
1,0,0,0,0,0,0,0,1,0,0,0.243543354,1,0,0,0,0,0,1,0,1,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,1,0,0,0,0,0,1,1,0,-0.203955893,-1.153697314
1,0,0,1,0,0,0,0,0,0,1,0.371195577,0,0,1,0,0,0,1,1,0,-0.662658438,-0.672718872
0,0,0,0,0,0,0,0,0,0,0,1.437500976,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,1,0,0,1.369942641,0,0,0,1,0,0,1,0,1,1.172151741,-1.153697314
0,0,0,1,1,0,0,0,0,0,1,1.998046508,1,0,0,0,0,1,0,1,0,-0.662658438,0.529727232
0,0,0,0,0,0,0,0,0,0,0,1.899590183,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,0.243543354,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,1,0,0,0,1,0,0,1,0.560548348,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,1.369942641,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,0,0,0,1,0,0,0,1,2.395358526,-1.153697314
1,0,0,0,0,0,0,0,0,0,1,0.243543354,0,1,0,0,0,0,1,0,1,0.560548348,1.010705674
0,0,0,0,0,0,0,0,0,0,1,1.299626072,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
1,0,0,0,0,0,0,0,0,0,0,0.371195577,0,0,1,0,0,0,1,0,1,-0.662658438,-1.153697314
0,0,1,0,0,0,0,0,1,0,0,0.490036953,0,1,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.208383484,0,0,1,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.389868736,1,0,0,0,0,0,1,1,0,-0.662658438,0.289238011
0,0,0,0,0,0,0,0,0,0,0,1.299626072,1,0,0,0,0,1,0,0,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,1.437500976,1,0,0,0,0,1,0,0,0,-0.662658438,1.251194894
0,0,0,1,0,0,0,0,0,0,0,1.899590183,1,0,0,0,0,0,1,1,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,0,0,0,0.490036953,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,0.10566845,1,0,0,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,1,0,0,0,0,0,0,1,1.149747518,0,1,0,0,0,0,1,1,0,-0.662658438,-0.913208093
0,0,0,0,0,0,0,1,1,0,0,1.226316424,0,0,0,1,0,0,0,0,1,2.08955683,-1.153697314
0,0,0,0,1,0,0,0,0,0,0,0.243543354,1,0,0,0,0,0,1,1,0,-0.662658438,-0.913208093
0,0,0,0,0,0,0,0,0,0,1,-0.208383484,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,0,0,0,1,0,0,0,1,0,0.866350044,-1.153697314
1,0,0,0,0,0,0,0,1,0,0,1.437500976,0,1,0,0,0,1,0,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,0.490036953,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,1,1,0,0,0.371195577,0,0,1,0,0,0,1,0,1,0.560548348,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.243543354,1,0,0,0,0,0,1,0,1,-0.356856741,-1.153697314
0,0,0,0,0,0,1,0,0,0,0,1.299626072,1,0,0,0,0,1,0,1,0,-0.662658438,0.04874879
0,0,0,0,0,0,0,0,1,0,0,-0.389868736,0,0,1,0,0,0,1,0,1,0.560548348,-1.153697314
0,0,0,1,0,0,0,0,0,0,0,1.437500976,1,0,0,0,0,0,1,1,0,-0.662658438,0.529727232
0,0,0,0,0,0,0,0,1,0,0,-0.208383484,0,1,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,1.069616013,0,0,1,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.371195577,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,1,0,-0.389868736,0,0,1,0,0,1,0,0,1,1.783755134,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.822762045,0,1,0,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,1,0,1,0,-0.662658438,-0.432229651
0,0,0,0,0,0,0,0,1,1,0,0.10566845,0,1,0,0,0,0,1,0,1,1.172151741,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,1,0,0,0,0,1,0,0,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,1,0,0,-0.592751986,0,0,1,0,0,0,1,0,1,0.254746651,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.592751986,0,0,0,1,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,1,0,1,0,0,0,0,-0.208383484,0,1,0,0,0,0,1,0,1,0.254746651,1.010705674
0,0,0,0,0,0,0,0,0,0,0,1.069616013,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,1,0,-0.356856741,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.389868736,1,0,0,0,0,0,1,1,0,-0.051055045,-1.153697314
1,0,0,0,0,0,0,0,0,1,0,-1.088289172,0,1,0,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,0.985574138,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,1,0,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.490036953,0,0,1,0,0,0,1,0,1,1.783755134,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,0,1,1,0,-0.662658438,-1.153697314
1,0,0,0,0,0,0,0,1,0,1,1.299626072,0,1,0,0,0,1,0,1,0,-0.662658438,-0.672718872
0,0,0,0,0,0,0,0,0,0,0,0.804088886,1,0,0,0,0,1,0,1,0,-0.662658438,-0.432229651
0,0,0,0,0,0,0,0,0,0,0,0.804088886,0,0,0,0,0,0,1,0,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,1,0,0,0,0,0,1,1,0,-0.662658438,1.251194894
1,0,0,0,0,0,1,1,1,0,0,1.149747518,0,0,1,0,0,1,0,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,0.705632562,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.044210103,0,0,0,0,0,0,1,0,0,-0.662658438,1.251194894
0,0,0,0,1,0,0,0,0,0,0,1.299626072,0,0,1,0,0,1,0,0,1,0.560548348,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.044210103,1,0,0,0,0,0,1,0,0,-0.662658438,1.010705674
1,0,0,0,0,0,0,1,1,0,0,1.625598584,0,0,1,0,0,0,1,1,0,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,1.565153198,0,1,0,0,0,1,0,1,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,0,0,0,0.10566845,0,0,0,0,0,1,0,0,0,-0.662658438,1.251194894
0,0,0,1,0,0,0,0,0,0,1,1.069616013,0,1,0,0,0,0,1,1,0,-0.662658438,0.529727232
0,0,0,0,0,0,0,0,1,0,0,1.795163257,0,1,0,0,0,1,0,0,0,-0.662658438,-0.432229651
0,1,0,1,1,0,0,0,0,0,1,1.226316424,0,1,0,0,0,1,0,1,0,-0.356856741,1.010705674
0,0,0,0,0,0,0,0,0,1,0,-0.592751986,0,1,0,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.044210103,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.389868736,0,1,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,1,0,0,0,0,1,0,1,0,-0.356856741,-1.153697314
0,0,0,0,0,0,0,1,1,0,0,0.985574138,0,0,1,0,0,0,1,0,1,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,1,0,0,-0.208383484,0,0,1,0,0,1,0,0,1,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.985574138,1,0,0,0,0,1,0,1,0,-0.662658438,1.251194894
0,0,0,0,0,0,0,0,0,0,0,0.371195577,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,1.502509322,0,1,0,0,0,1,0,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,1,1,0,1.149747518,0,1,0,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,1,0,0,0,1.069616013,0,0,1,0,0,0,1,0,1,2.08955683,-1.153697314
0,0,0,0,0,0,0,1,1,0,0,1.369942641,0,1,0,0,0,0,1,0,1,-0.662658438,-0.432229651
0,0,0,0,0,0,0,0,1,0,0,-0.389868736,0,1,0,0,0,0,1,0,1,0.254746651,-0.191740431
0,0,0,0,0,0,0,1,1,0,0,0.985574138,0,0,1,0,0,0,1,0,1,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,1.299626072,0,1,0,0,0,1,0,1,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,0,0,0,-0.208383484,0,0,0,0,1,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.371195577,1,0,0,0,0,0,1,1,0,-0.662658438,0.770216453
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.389868736,1,0,0,0,0,1,0,1,0,-0.662658438,-1.153697314
0,1,0,0,0,0,0,0,0,0,0,-0.389868736,0,0,1,0,0,0,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,0,0,1,0,0,0,1,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.389868736,0,1,0,0,0,0,1,1,0,-0.356856741,-0.913208093
1,0,0,0,0,0,0,0,1,0,0,-0.044210103,0,1,0,0,0,0,1,0,1,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.822762045,0,0,1,0,0,0,1,1,0,-0.662658438,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,1,0,1,0,-0.356856741,-1.153697314
0,0,0,0,0,1,0,0,0,0,0,0.985574138,0,1,0,0,0,0,1,1,0,-0.356856741,-1.153697314
1,0,0,0,0,0,0,1,1,0,0,1.069616013,0,0,1,0,0,0,1,0,1,-0.051055045,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.601205636,0,0,0,0,1,1,0,0,1,2.395358526,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,1,0,0,0,0,1,0,1,0,-0.051055045,-0.672718872
0,0,0,0,0,0,0,0,1,0,0,-1.402341105,0,0,1,0,0,0,1,0,1,0.866350044,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.088289172,0,0,1,0,0,0,1,0,1,1.477953437,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-1.402341105,0,0,1,0,0,0,1,0,1,1.477953437,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,0.985574138,0,1,0,0,0,0,1,1,0,-0.662658438,1.010705674
0,0,0,0,0,0,0,0,0,0,1,-1.402341105,0,1,0,0,0,0,1,0,1,-0.662658438,-0.432229651
0,0,0,0,0,0,0,1,1,0,0,1.299626072,0,0,0,1,0,0,1,0,1,1.783755134,-1.153697314
0,0,0,0,0,0,0,0,0,0,0,-0.592751986,0,0,1,0,0,0,1,0,1,2.395358526,-0.913208093
0,0,0,0,0,0,0,0,0,0,0,0.490036953,0,0,0,1,0,0,1,0,1,2.395358526,-1.153697314
